"start","end","interviewdate","pop_groups","X_geopoint_longitude","X_geopoint_latitude","id","drinking_water_source","drinking_water_location","electicity_or_light_source_most_used","main_toilet_facility","cooking_at_hh_level","hh_cooking_source","hh_cooking_fuel","land_ownership","landownership_legal_docs","Improved_dw","Improved_dw_final","electricity","shared_san_facility","Improved_san","crowding_cat","Clean_cookingfuel","time_to_access_water_min","hh_size_001","lat","lon","living_conditions_score","living_conditions_category"
2024-01-18,2024-01-18,2024-01-18,"IDPs",28.5917985,9.2000959,243,"Unprotected Dug Well","In Own Yard/Plot","Don't know","Pit latrine without slab/open pit","No","0","0","Government Agency Or Municipality","No",0,0,0,1,0,1,0,0,6,9.2000959,28.5917985,1,"Poor"
2024-01-18,2024-01-18,2024-01-18,"IDPs",28.5915768,9.1999456,244,"Unprotected Dug Well","In Own Yard/Plot","Dry cell battery / torch","Composting toilet","No","0","0","Government Agency Or Municipality","No",0,0,0,0,0,1,0,0,5,9.1999456,28.5915768,1,"Poor"
2024-01-18,2024-01-18,2024-01-18,"IDPs",28.5915191,9.199985,245,"Tube Well/Borehole","In Own Yard/Plot","Don't know","Pit latrine without slab/open pit","No","0","0","Government Agency Or Municipality","No",0,0,0,1,0,1,0,0,7,9.199985,28.5915191,1,"Poor"
2024-01-17,2024-01-17,2024-01-17,"IDPs",28.4036728,9.2177366,246,"Public Tap/Standpipe","In Own Yard/Plot","No electricity in household","Pit latrine without slab/open pit","No","0","0","Government Agency Or Municipality","No",0,0,0,0,0,1,0,0,4,9.2177366,28.4036728,1,"Poor"
2024-01-17,2024-01-17,2024-01-17,"IDPs",28.4036773,9.2177395,247,"Public Tap/Standpipe","In Own Yard/Plot","No electricity in household","Pit latrine without slab/open pit","No","0","0","Government Agency Or Municipality","No",0,0,0,0,0,1,0,0,7,9.2177395,28.4036773,1,"Poor"
2024-01-17,2024-01-17,2024-01-17,"IDPs",28.4035274,9.2179315,248,"Public Tap/Standpipe","In Own Yard/Plot","No electricity in household","Pit latrine without slab/open pit","No","0","0","Government Agency Or Municipality","No",0,0,0,1,0,1,0,0,7,9.2179315,28.4035274,1,"Poor"
2024-01-17,2024-01-17,2024-01-17,"IDPs",28.4032016,9.2186684,249,"Tube Well/Borehole","In Own Yard/Plot","No electricity in household","No facility/bush/field","No","0","0","Government Agency Or Municipality","No",0,0,0,0,1,1,0,0,4,9.2186684,28.4032016,2,"Good"
2024-01-17,2024-01-17,2024-01-17,"IDPs",28.40311,9.2185645,250,"Tube Well/Borehole","In Own Dwelling","Don't know","No facility/bush/field","No","0","0","Government Agency Or Municipality","No",0,0,0,0,1,1,0,0,5,9.2185645,28.40311,2,"Good"
2024-01-16,2024-01-16,2024-01-16,"IDPs",28.3359757,9.0013266,251,"Tube Well/Borehole","In Own Yard/Plot","Don't know","Composting toilet","No","0","0","Government Agency Or Municipality","No",0,0,0,1,0,0,0,0,2,9.0013266,28.3359757,0,"Poor"
2024-01-16,2024-01-16,2024-01-16,"IDPs",28.3361565,9.000845,252,"Surface Water (River, Stream, Pond, Dam, Canal)","In Own Yard/Plot","Dry cell battery / torch","Pit latrine without slab/open pit","No","0","0","Government Agency Or Municipality","No",1,1,0,0,0,1,0,0,4,9.000845,28.3361565,3,"Good"
2024-01-16,2024-01-16,2024-01-16,"IDPs",28.3361657,9.0008026,253,"Tube Well/Borehole","In Own Yard/Plot","No electricity in household","Pit latrine with slab","No","0","0","Government Agency Or Municipality","No",0,0,0,1,0,1,0,0,4,9.0008026,28.3361657,1,"Poor"
2024-01-16,2024-01-16,2024-01-16,"IDPs",28.3360936,9.0005303,254,"Tube Well/Borehole","In Own Dwelling","Don't know","Pit latrine without slab/open pit","No","0","0","Government Agency Or Municipality","No",0,0,0,1,0,1,0,0,4,9.0005303,28.3360936,1,"Poor"
2024-01-25,2024-01-25,2024-01-25,"IDPs",28.5912121,9.2007845,256,"Piped Into Yard/Plot","NA","Local mini grid","Pit latrine without slab/open pit","No","0","0","Government Agency Or Municipality","No",0,0,1,0,0,1,0,0,7,9.2007845,28.5912121,2,"Good"
2024-01-19,2024-01-19,2024-01-19,"IDPs",28.5576156,9.1050385,258,"Tube Well/Borehole","In Own Yard/Plot","No electricity in household","No facility/bush/field","Yes","Three stone stove/open fire","Wood","Respondent or another HH member","No",0,0,0,0,1,1,0,0,4,9.1050385,28.5576156,2,"Good"
2024-01-15,2024-01-15,2024-01-15,"IDPs",28.4085551,9.071625,259,"Tube Well/Borehole","Elsewhere","No electricity in household","Pit latrine without slab/open pit","No","0","0","Respondent or another HH member","No",0,0,0,0,0,1,0,0,8,9.071625,28.4085551,1,"Poor"
2024-01-16,2024-01-16,2024-01-16,"IDPs",28.336181,9.000808,260,"Tube Well/Borehole","Elsewhere","No electricity in household","Pit latrine without slab/open pit","Yes","Three stone stove/open fire","Wood","Respondent or another HH member","No",0,0,0,1,0,1,0,30,5,9.000808,28.336181,1,"Poor"
2024-01-17,2024-01-17,2024-01-17,"IDPs",28.4027011,9.2178822,261,"Protected Dug Well","Elsewhere","No electricity in household","Pit latrine without slab/open pit","Yes","Three stone stove/open fire","Wood","Respondent or another HH member","No",0,0,0,1,0,1,0,30,8,9.2178822,28.4027011,1,"Poor"
2024-01-17,2024-01-17,2024-01-17,"IDPs",28.4027058,9.2180284,262,"Tube Well/Borehole","Elsewhere","No electricity in household","No facility/bush/field","Yes","Three stone stove/open fire","Wood","Respondent or another HH member","No",0,0,0,0,1,1,0,0,5,9.2180284,28.4027058,2,"Good"
2024-01-17,2024-01-17,2024-01-17,"Refugee returnees",28.4035179,9.2183123,263,"Tube Well/Borehole","Elsewhere","No electricity in household","No facility/bush/field","Yes","Three stone stove/open fire","Wood","Respondent or another HH member","No",0,0,0,0,1,1,0,30,6,9.2183123,28.4035179,2,"Good"
2024-01-17,2024-01-17,2024-01-17,"IDPs",28.4020335,9.2181997,264,"Tube Well/Borehole","Elsewhere","No electricity in household","No facility/bush/field","Yes","Three stone stove/open fire","Wood","Respondent or another HH member","No",0,0,0,0,1,1,0,20,5,9.2181997,28.4020335,2,"Good"
2024-01-17,2024-01-17,2024-01-17,"IDPs",28.4024547,9.2180044,265,"Tube Well/Borehole","Elsewhere","No electricity in household","No facility/bush/field","Yes","Three stone stove/open fire","Wood","Respondent or another HH member","No",0,0,0,0,1,1,0,0,5,9.2180044,28.4024547,2,"Good"
2024-01-18,2024-01-18,2024-01-18,"IDPs",28.5915193,9.2003796,266,"Public Tap/Standpipe","Elsewhere","No electricity in household","Composting toilet","Yes","Three stone stove/open fire","Wood","Respondent or another HH member","No",0,0,0,1,0,1,0,98,6,9.2003796,28.5915193,1,"Poor"
2024-01-20,2024-01-20,2024-01-20,"IDPs",28.334764,8.9983005,267,"Tube Well/Borehole","In Own Yard/Plot","No electricity in household","No facility/bush/field","Yes","Three stone stove/open fire","Wood","Respondent or another HH member","No",0,0,0,0,1,1,0,0,6,8.9983005,28.334764,2,"Good"
2024-01-20,2024-01-20,2024-01-20,"IDPs",28.3349243,8.9981481,268,"Tube Well/Borehole","In Own Yard/Plot","No electricity in household","No facility/bush/field","Yes","Three stone stove/open fire","Wood","Respondent or another HH member","No",0,0,0,0,1,1,0,0,5,8.9981481,28.3349243,2,"Good"
2024-01-20,2024-01-20,2024-01-20,"IDPs",28.3346707,8.9976755,269,"Tube Well/Borehole","In Own Yard/Plot","No electricity in household","No facility/bush/field","Yes","Three stone stove/open fire","Wood","Respondent or another HH member","No",0,0,0,0,1,1,0,0,5,8.9976755,28.3346707,2,"Good"
2024-01-21,2024-01-21,2024-01-21,"IDPs",28.3348024,8.997884,270,"Tube Well/Borehole","In Own Yard/Plot","No electricity in household","No facility/bush/field","Yes","Three stone stove/open fire","Wood","Respondent or another HH member","No",0,0,0,0,1,1,0,0,5,8.997884,28.3348024,2,"Good"
2024-01-21,2024-01-21,2024-01-21,"IDPs",28.3346484,8.9979897,271,"Tube Well/Borehole","In Own Yard/Plot","No electricity in household","No facility/bush/field","Yes","Three stone stove/open fire","Wood","Respondent or another HH member","No",0,0,0,0,1,1,0,0,7,8.9979897,28.3346484,2,"Good"
2024-01-21,2024-01-21,2024-01-21,"IDPs",28.3351745,8.9979619,272,"Tube Well/Borehole","In Own Yard/Plot","No electricity in household","No facility/bush/field","Yes","Three stone stove/open fire","Wood","Respondent or another HH member","No",0,0,0,0,1,1,0,0,5,8.9979619,28.3351745,2,"Good"
2024-01-21,2024-01-21,2024-01-21,"IDPs",28.3351154,8.9983658,273,"Tube Well/Borehole","In Own Yard/Plot","No electricity in household","No facility/bush/field","Yes","Three stone stove/open fire","Wood","Respondent or another HH member","No",0,0,0,0,1,1,0,0,5,8.9983658,28.3351154,2,"Good"
2024-01-22,2024-01-22,2024-01-22,"IDPs",28.3616928,9.1243869,274,"Tube Well/Borehole","In Own Yard/Plot","No electricity in household","No facility/bush/field","Yes","Three stone stove/open fire","Wood","Respondent or another HH member","No",0,0,0,0,1,1,0,0,4,9.1243869,28.3616928,2,"Good"
2024-01-22,2024-01-22,2024-01-22,"IDPs",28.3611189,9.12432,275,"Tube Well/Borehole","In Own Yard/Plot","No electricity in household","No facility/bush/field","Yes","Three stone stove/open fire","Wood","Respondent or another HH member","No",0,0,0,0,1,1,0,0,6,9.12432,28.3611189,2,"Good"
2024-01-22,2024-01-22,2024-01-22,"IDPs",28.3610158,9.1246161,276,"Tube Well/Borehole","In Own Yard/Plot","No electricity in household","No facility/bush/field","Yes","Three stone stove/open fire","Wood","Respondent or another HH member","No",0,0,0,0,1,1,0,0,6,9.1246161,28.3610158,2,"Good"
2024-01-22,2024-01-22,2024-01-22,"IDPs",28.3609465,9.1243274,277,"Tube Well/Borehole","In Own Yard/Plot","No electricity in household","No facility/bush/field","Yes","Three stone stove/open fire","Wood","Respondent or another HH member","No",0,0,0,0,1,1,0,0,5,9.1243274,28.3609465,2,"Good"
2024-01-22,2024-01-22,2024-01-22,"IDPs",28.3608317,9.1240653,278,"Tube Well/Borehole","In Own Yard/Plot","No electricity in household","No facility/bush/field","Yes","Three stone stove/open fire","Wood","Respondent or another HH member","No",0,0,0,0,1,1,0,0,5,9.1240653,28.3608317,2,"Good"
2024-01-22,2024-01-22,2024-01-22,"IDPs",28.3604159,9.1241361,279,"Tube Well/Borehole","In Own Yard/Plot","No electricity in household","No facility/bush/field","Yes","Three stone stove/open fire","Wood","Respondent or another HH member","No",0,0,0,0,1,1,0,0,4,9.1241361,28.3604159,2,"Good"
2024-01-23,2024-01-23,2024-01-23,"IDPs",28.3607355,9.1233604,280,"Tube Well/Borehole","Elsewhere","No electricity in household","No facility/bush/field","Yes","Three stone stove/open fire","Wood","Respondent or another HH member","No",0,0,0,0,1,1,0,30,6,9.1233604,28.3607355,2,"Good"
2024-01-23,2024-01-23,2024-01-23,"IDPs",28.3606564,9.1236537,281,"Tube Well/Borehole","In Own Yard/Plot","No electricity in household","Pit latrine without slab/open pit","Yes","Three stone stove/open fire","Wood","Respondent or another HH member","No",0,0,0,1,0,1,0,0,4,9.1236537,28.3606564,1,"Poor"
2023-12-08,2023-12-08,2023-12-08,"IDPs",31.5021006,6.0504269,282,"Public Tap/Standpipe","Elsewhere","No electricity in household","Flush/pour-flush to don't know where","Yes","Three stone stove/open fire","Charcoal unprocessed","Government Agency Or Municipality","No",0,0,0,1,0,0,0,1,6,6.0504269,31.5021006,0,"Poor"
2023-12-08,2023-12-08,2023-12-08,"IDPs",31.5023091,6.0520119,283,"Tube Well/Borehole","Elsewhere","No electricity in household","Pit latrine with slab","Yes","Three stone stove/open fire","Wood","Government Agency Or Municipality","No",0,0,0,0,0,0,0,60,5,6.0520119,31.5023091,0,"Poor"
2023-12-04,2023-12-04,2023-12-04,"IDPs",29.8084161,9.2698427,289,"Public Tap/Standpipe","In Own Yard/Plot","Dry cell battery / torch","Pit latrine without slab/open pit","Yes","Biogas stove","0","Government Agency Or Municipality","No",0,0,0,1,0,0,1,0,1,9.2698427,29.8084161,1,"Poor"
2023-12-04,2023-12-04,2023-12-04,"IDPs",29.8080619,9.2700107,290,"Public Tap/Standpipe","In Own Yard/Plot","No electricity in household","Pit latrine without slab/open pit","Yes","Three stone stove/open fire","Wood","Government Agency Or Municipality","No",0,0,0,1,0,0,0,0,2,9.2700107,29.8080619,0,"Poor"
2023-12-04,2023-12-04,2023-12-04,"IDPs",29.8081131,9.269845,291,"Public Tap/Standpipe","In Own Yard/Plot","Dry cell battery / torch","Composting toilet","Yes","Three stone stove/open fire","Wood","Government Agency Or Municipality","No",0,0,0,1,0,0,0,0,3,9.269845,29.8081131,0,"Poor"
2023-12-04,2023-12-04,2023-12-04,"IDPs",29.8078397,9.2703888,294,"Public Tap/Standpipe","In Own Yard/Plot","Dry cell battery / torch","Pit latrine with slab","Yes","Three stone stove/open fire","Woodchips","Government Agency Or Municipality","No",0,0,0,1,0,1,0,0,9,9.2703888,29.8078397,1,"Poor"
2023-12-04,2023-12-04,2023-12-04,"IDPs",29.8079732,9.2705397,295,"Public Tap/Standpipe","In Own Yard/Plot","Dry cell battery / torch","Pit latrine with slab","Yes","Three stone stove/open fire","Woodchips","UNHCR","No",0,0,0,1,0,1,0,0,8,9.2705397,29.8079732,1,"Poor"
2023-12-04,2023-12-04,2023-12-04,"IDPs",29.8077957,9.2702868,296,"Public Tap/Standpipe","In Own Yard/Plot","Dry cell battery / torch","Pit latrine with slab","Yes","Three stone stove/open fire","Woodchips","UNHCR","No",0,0,0,1,0,1,0,0,4,9.2702868,29.8077957,1,"Poor"
2023-12-04,2023-12-04,2023-12-04,"Refugee returnees",29.807503,9.2701436,299,"Piped Into Yard/Plot","NA","Dry cell battery / torch","Pit latrine without slab/open pit","Yes","Three stone stove/open fire","Wood","Government Agency Or Municipality","No",0,0,0,1,0,0,0,0,3,9.2701436,29.807503,0,"Poor"
2023-12-04,2023-12-04,2023-12-04,"IDPs",29.8074722,9.2699455,300,"Piped Into Yard/Plot","NA","Dry cell battery / torch","Pit latrine without slab/open pit","Yes","Three stone stove/open fire","Wood","Government Agency Or Municipality","No",0,0,0,1,0,0,0,0,4,9.2699455,29.8074722,0,"Poor"
2023-12-04,2023-12-04,2023-12-04,"IDPs",29.8072444,9.2698518,301,"Piped Into Yard/Plot","NA","Dry cell battery / torch","Pit latrine without slab/open pit","Yes","Three stone stove/open fire","Wood","Government Agency Or Municipality","No",0,0,0,1,0,0,0,0,3,9.2698518,29.8072444,0,"Poor"
2023-12-04,2023-12-04,2023-12-04,"IDPs",29.8069433,9.2695665,302,"Piped Into Yard/Plot","NA","Don't know","Pit latrine without slab/open pit","Yes","Three stone stove/open fire","Wood","Government Agency Or Municipality","No",0,0,0,1,0,0,0,0,2,9.2695665,29.8069433,0,"Poor"
2023-12-04,2023-12-04,2023-12-04,"IDPs",29.8070643,9.26941,303,"Piped Into Yard/Plot","NA","Dry cell battery / torch","Pit latrine without slab/open pit","Yes","Three stone stove/open fire","Wood","Government Agency Or Municipality","No",0,0,0,1,0,0,0,0,4,9.26941,29.8070643,0,"Poor"
2023-12-04,2023-12-04,2023-12-04,"IDPs",29.8080885,9.2708939,304,"Public Tap/Standpipe","In Own Dwelling","Solar home system","Pit latrine with slab","Yes","Three stone stove/open fire","Wood","Government Agency Or Municipality","No",0,0,0,1,0,0,0,0,4,9.2708939,29.8080885,0,"Poor"
2023-12-04,2023-12-04,2023-12-04,"IDPs",29.8080084,9.2707864,305,"Public Tap/Standpipe","In Own Yard/Plot","No electricity in household","Pit latrine without slab/open pit","Yes","Three stone stove/open fire","Wood","Government Agency Or Municipality","No",0,0,0,1,0,0,0,0,3,9.2707864,29.8080084,0,"Poor"
2023-12-04,2023-12-04,2023-12-04,"IDPs",29.8077137,9.270729,306,"Tube Well/Borehole","In Own Dwelling","Dry cell battery / torch","Pit latrine without slab/open pit","Yes","Three stone stove/open fire","Wood","Government Agency Or Municipality","No",0,0,0,1,0,0,0,0,6,9.270729,29.8077137,0,"Poor"
2023-12-04,2023-12-04,2023-12-04,"IDPs",29.8076852,9.270529,307,"Public Tap/Standpipe","In Own Yard/Plot","No electricity in household","Pit latrine without slab/open pit","Yes","Three stone stove/open fire","Wood","Government Agency Or Municipality","No",0,0,0,1,0,1,0,0,4,9.270529,29.8076852,1,"Poor"
2023-12-04,2023-12-04,2023-12-04,"IDPs",29.8081822,9.2710286,308,"Public Tap/Standpipe","In Own Yard/Plot","Dry cell battery / torch","Pit latrine without slab/open pit","Yes","Three stone stove/open fire","Wood","Government Agency Or Municipality","No",0,0,0,1,0,0,0,0,5,9.2710286,29.8081822,0,"Poor"
2023-12-04,2023-12-04,2023-12-04,"IDPs",29.8080578,9.2709041,309,"Public Tap/Standpipe","In Own Yard/Plot","No electricity in household","Pit latrine without slab/open pit","Yes","Three stone stove/open fire","Wood","Government Agency Or Municipality","No",0,0,0,1,0,1,0,0,5,9.2709041,29.8080578,1,"Poor"
2023-12-04,2023-12-04,2023-12-04,"IDPs",31.5697697,4.8870757,310,"Tanker Truck/Water Vendor","Elsewhere","No electricity in household","Pit latrine with slab","Yes","Three stone stove/open fire","Wood","Government Agency Or Municipality","No",1,1,0,1,0,1,0,5880,7,4.8870757,31.5697697,3,"Good"
2023-12-04,2023-12-04,2023-12-04,"IDPs",31.5698085,4.8871421,311,"Tanker Truck/Water Vendor","Elsewhere","No electricity in household","Pit latrine with slab","Yes","Three stone stove/open fire","Charcoal unprocessed","Government Agency Or Municipality","No",1,1,0,1,0,0,0,5880,6,4.8871421,31.5698085,2,"Good"
2023-12-04,2023-12-04,2023-12-04,"IDPs",31.5695826,4.8867615,312,"Tanker Truck/Water Vendor","In Own Dwelling","Dry cell battery / torch","Pit latrine without slab/open pit","Yes","Three stone stove/open fire","Wood","Friend Or Relative","No",1,1,0,1,0,1,0,0,6,4.8867615,31.5695826,3,"Good"
2023-12-04,2023-12-04,2023-12-04,"IDPs",31.5694588,4.8869921,313,"Tanker Truck/Water Vendor","In Own Dwelling","Dry cell battery / torch","Pit latrine with slab","Yes","Three stone stove/open fire","Wood","Government Agency Or Municipality","No",1,1,0,1,0,1,0,0,7,4.8869921,31.5694588,3,"Good"
2023-12-04,2023-12-04,2023-12-04,"IDPs",31.5693901,4.8871056,314,"Tanker Truck/Water Vendor","In Own Dwelling","No electricity in household","Pit latrine without slab/open pit","Yes","Three stone stove/open fire","Wood","Government Agency Or Municipality","No",1,1,0,1,0,1,0,0,7,4.8871056,31.5693901,3,"Good"
2023-12-04,2023-12-04,2023-12-04,"IDPs",31.5695995,4.8873038,315,"Rain Water Collection","In Own Dwelling","Dry cell battery / torch","Pit latrine without slab/open pit","Yes","Three stone stove/open fire","Wood","Government Agency Or Municipality","No",0,0,0,1,0,1,0,0,6,4.8873038,31.5695995,1,"Poor"
2023-12-04,2023-12-04,2023-12-04,"IDPs",31.5696009,4.8874227,316,"Tanker Truck/Water Vendor","In Own Dwelling","Dry cell battery / torch","Pit latrine without slab/open pit","Yes","Three stone stove/open fire","Wood","Government Agency Or Municipality","No",1,1,0,1,0,0,0,0,6,4.8874227,31.5696009,2,"Good"
2023-12-04,2023-12-04,2023-12-04,"IDPs",31.5695679,4.8878655,317,"Tanker Truck/Water Vendor","In Own Dwelling","Dry cell battery / torch","Pit latrine without slab/open pit","Yes","Three stone stove/open fire","Wood","Government Agency Or Municipality","No",1,1,0,1,0,0,0,0,5,4.8878655,31.5695679,2,"Good"
2023-12-04,2023-12-04,2023-12-04,"IDPs",31.5693297,4.8879322,318,"Tanker Truck/Water Vendor","In Own Dwelling","Dry cell battery / torch","Pit latrine without slab/open pit","Yes","Three stone stove/open fire","Wood","Government Agency Or Municipality","No",1,1,0,1,0,1,0,0,4,4.8879322,31.5693297,3,"Good"
2023-12-04,2023-12-04,2023-12-04,"IDPs",31.5697137,4.8870239,319,"Tanker Truck/Water Vendor","Elsewhere","No electricity in household","Pit latrine with slab","Yes","Three stone stove/open fire","Wood","Government Agency Or Municipality","No",1,1,0,1,0,0,0,5880,9,4.8870239,31.5697137,2,"Good"
2023-12-04,2023-12-04,2023-12-04,"IDPs",31.5698227,4.8878674,320,"Tanker Truck/Water Vendor","Elsewhere","No electricity in household","Pit latrine with slab","Yes","Three stone stove/open fire","Charcoal unprocessed","Government Agency Or Municipality","No",1,1,0,1,0,1,0,5880,9,4.8878674,31.5698227,3,"Good"
